year,depth,temperature,salinity,sigma.T,delta.D
1979.68884,0,13.34,27.371,20.477,0
1979.68884,10,13.496,27.57,20.6,0.072685
1979.68884,20,13.495,28.913,21.634,0.139526
1979.68884,30,10.925,30.413,23.266,0.192778
1979.68884,50,7.323,31.636,24.773,0.270891
1979.68884,75,6.27,32.036,25.222,0.344882
1979.68884,100,5.839,32.245,25.439,0.412134
1979.68884,150,5.438,32.594,25.761,0.534139
1979.68884,200,5.227,32.994,26.101,0.637482
1979.68884,250,5.301,33.115,26.188,0.732534
1979.6925,0,13.701,26.202,19.508,0
1979.6925,10,13.47,27.521,20.568,0.076324
1979.6925,20,13.17,29.009,21.771,0.142436
1979.6925,30,11.521,30.412,23.161,0.195923
1979.6925,50,8.398,31.401,24.437,0.276658
1979.6925,75,6.062,32.039,25.25,0.353178
1979.6925,100,5.777,32.224,25.43,0.419462
1979.6925,150,5.525,32.555,25.72,0.541471
1979.6925,200,5.193,32.958,26.076,0.647215
1979.6925,250,5.304,33.117,26.19,0.742332
1980.44324,0,9.055,29.472,22.834,0
1980.44324,10,6.697,30.68,24.102,0.04369
1980.44324,20,6.759,30.994,24.341,0.080547
1980.44324,30,6.539,31.279,24.593,0.115315
1980.44324,50,5.388,31.527,24.924,0.179118
1980.44324,75,5.382,31.799,25.139,0.252618
1980.44324,100,5.667,32.056,25.31,0.321652
1980.44324,150,5.533,32.328,25.54,0.450422
1980.44324,200,5.733,32.511,25.661,0.571663
1980.44324,250,5.69,32.586,25.726,0.688355
1980.44385,0,10.032,27.717,21.319,0
1980.44385,10,6.722,30.647,24.073,0.04784
1980.44385,20,6.672,31.019,24.372,0.084882
1980.44385,30,6.658,31.276,24.576,0.119814
1980.44385,50,5.454,31.539,24.926,0.184253
1980.44385,75,5.308,31.792,25.142,0.257359
1980.44385,100,5.235,31.978,25.297,0.32686
1980.44385,150,5.509,32.329,25.543,0.456261
1980.44385,200,5.713,32.513,25.665,0.57697
1980.44385,250,5.701,32.581,25.72,0.69357
1980.44775,0,9.128,28.686,22.211,0
1980.44775,10,7.04,30.767,24.128,0.044993
1980.44775,20,6.097,31.185,24.573,0.080732
1980.44775,30,5.682,31.441,24.823,0.113278
1980.44775,50,5.352,31.68,25.049,0.17349
1980.44775,75,5.403,31.93,25.241,0.244866
1980.44775,100,5.522,32.135,25.389,0.311762
1980.44775,150,5.508,32.3,25.521,0.439139
1980.44775,200,5.723,32.488,25.644,0.560985
1980.44775,250,5.715,32.6,25.733,0.677836
1980.44775,0,9.129,28.61,22.15,0
1980.44775,10,7.111,30.742,24.099,0.044046
1980.44775,20,6.157,31.163,24.548,0.080442
1980.44775,30,5.47,31.424,24.833,0.113129
1980.44775,50,5.305,31.684,25.057,0.173113
1980.44775,75,5.392,31.915,25.23,0.244658
1980.44775,100,5.517,32.137,25.391,0.31126
1980.44775,150,5.545,32.316,25.529,0.438609
1980.44775,200,5.708,32.5,25.656,0.560214
1980.44775,250,5.717,32.601,25.734,0.67693
1980.86438,0,7.668,29.556,23.096,0
1980.86438,10,7.698,29.597,23.124,0.047848
1980.86438,20,7.793,29.795,23.266,0.094847
1980.86438,30,7.843,29.951,23.382,0.140733
1980.86438,50,7.924,30.101,23.488,0.229825
1980.86438,75,8.104,30.319,23.633,0.338377
1980.86438,100,8.69,31.391,24.386,0.437725
1980.86438,150,7.994,32.063,25.014,0.601831
1980.86438,200,6.118,32.825,25.862,0.725834
1980.86438,250,5.736,33.081,26.11,0.828959
1980.89062,0,6.51,29.158,22.929,0
1980.89062,10,6.627,29.185,22.936,0.049481
1980.89062,20,7.273,29.56,23.15,0.097868
1980.89062,30,7.396,29.728,23.266,0.144558
1980.89062,50,7.887,30.701,23.962,0.230897
1980.89062,75,8.417,31.365,24.407,0.32376
1980.89062,100,8.37,31.743,24.708,0.408398
1980.89062,150,7.94,32.226,25.149,0.561891
1980.89062,200,6.338,32.708,25.743,0.689804
1980.89062,250,5.909,32.956,25.991,0.798106
1981.56323,0,13.717,23.868,17.713,0
1981.56323,10,12.327,29.023,21.94,0.09388
1981.56323,20,11.21,30.253,23.092,0.147504
1981.56323,30,9.945,30.698,23.651,0.193319
1981.56323,50,7.346,31.378,24.567,0.268988
1981.56323,75,6.083,31.797,25.056,0.34669
1981.56323,100,6.393,32.188,25.327,0.416563
1981.56323,150,5.978,32.544,25.658,0.543285
1981.56323,200,5.792,32.771,25.859,0.654937
1981.56323,250,5.774,32.808,25.891,0.763259
1981.63782,0,12.341,23.394,17.596,0
1981.63782,10,12.167,24.762,18.68,0.098076
1981.63782,20,12.246,25.397,19.156,0.185615
1981.63782,30,12.504,27.18,20.486,0.26595
1981.63782,50,10.309,30.33,23.305,0.379538
1981.63782,75,8.106,31.537,24.586,0.473891
1981.63782,100,6.669,32.043,25.178,0.550985
1981.63782,150,6.266,32.43,25.533,0.685001
1981.63782,200,5.813,32.896,25.956,0.796243
1981.8634,0,7.394,29.064,22.746,0
1981.8634,10,7.422,29.088,22.761,0.05124
1981.8634,20,7.61,29.2,22.824,0.101997
1981.8634,30,7.947,29.465,22.987,0.152136
1981.8634,50,8.66,30.198,23.458,0.245287
1981.8634,75,8.789,31.001,24.067,0.34876
1981.8634,100,8.804,31.373,24.355,0.443171
1981.8634,150,7.658,32.168,25.144,0.608857
1981.8634,200,6.616,32.542,25.577,0.741676
1981.8634,250,5.815,33.017,26.051,0.849655
1981.87244,0,7.234,29.033,22.742,0
1981.87244,10,7.414,29.201,22.85,0.051066
1981.87244,20,7.502,29.272,22.895,0.101106
1981.87244,30,8.102,29.743,23.183,0.149751
1981.87244,50,8.356,30.188,23.495,0.240604
1981.87244,75,8.809,31.058,24.108,0.343755
1981.87244,100,8.982,31.237,24.222,0.438166
1981.87244,150,8.149,32.033,24.968,0.610035
1981.87244,200,6.248,32.68,25.732,0.743012
1981.87244,250,5.775,33.062,26.091,0.846624
1981.87622,0,7.062,29.022,22.755,0
1981.87622,10,7.085,29.036,22.763,0.051126
1981.87622,20,7.193,29.116,22.812,0.102052
1981.87622,30,7.785,29.573,23.093,0.150757
1981.87622,50,8.802,30.943,24.02,0.240962
1981.87622,75,8.903,31.291,24.276,0.335597
1981.87622,100,8.693,31.665,24.6,0.424021
1981.87622,150,7.586,32.308,25.263,0.578156
1981.87622,200,6.338,32.859,25.862,0.699201
1981.87622,250,6.036,33.016,26.023,0.804077
1981.87976,0,6.853,29.068,22.817,0
1981.87976,10,6.989,29.139,22.855,0.050455
1981.87976,20,7.211,29.265,22.926,0.100429
1981.87976,30,7.652,29.542,23.087,0.149338
1981.87976,50,8.764,30.965,24.043,0.234791
1981.87976,75,8.871,31.299,24.288,0.328594
1981.87976,100,8.686,31.805,24.71,0.416431
1981.87976,150,7.233,32.452,25.425,0.563443
1981.87976,200,6.228,32.945,25.943,0.676841
1981.87976,250,5.945,32.998,26.02,0.780296
1981.89026,0,6.646,29.371,23.08,0
1981.89026,10,6.689,29.387,23.087,0.048017
1981.89026,20,6.739,29.419,23.107,0.095941
1981.89026,30,6.934,29.612,23.234,0.143256
1981.89026,50,8.807,30.93,24.009,0.231202
1981.89026,75,8.929,31.463,24.407,0.323892
1981.89026,100,8.51,31.904,24.814,0.407755
1981.89026,150,6.928,32.561,25.551,0.550428
1981.89026,200,6.252,32.886,25.894,0.664571
1981.89026,250,5.974,32.974,25.998,0.769592
1981.89734,0,6.724,29.603,23.253,0
1981.89734,10,6.717,29.605,23.255,0.046411
1981.89734,20,6.681,29.607,23.261,0.092779
1981.89734,30,6.657,29.631,23.283,0.139045
1981.89734,50,7.64,30.246,23.639,0.229111
1981.89734,75,8.774,31.376,24.362,0.327811
1981.89734,100,8.586,31.739,24.674,0.413555
1981.89734,150,7.182,32.351,25.352,0.563962
1981.89734,200,6.316,32.875,25.877,0.683045
1981.89734,250,5.889,33.041,26.061,0.786235
1982.31885,0,4.062,31.352,24.921,0
1982.31885,10,4.032,31.572,25.099,0.030273
1982.31885,20,4.118,31.678,25.175,0.058595
1982.31885,30,4.104,31.694,25.188,0.086632
1982.31885,50,4.143,31.724,25.209,0.143679
1982.31885,75,4.084,31.75,25.235,0.212899
1982.31885,100,4.073,31.795,25.271,0.281401
1982.31885,150,4.04,31.885,25.346,0.416096
1982.31885,200,4.174,31.992,25.418,0.547598
1982.31885,250,5.175,32.64,25.827,0.666707
1982.3689,0,5.991,30.613,24.134,0
1982.3689,10,5.013,31.487,24.933,0.03266
1982.3689,20,4.632,31.58,25.046,0.062464
1982.3689,30,4.479,31.641,25.11,0.09148
1982.3689,50,4.394,31.713,25.176,0.148361
1982.3689,75,3.992,31.774,25.263,0.217556
1982.3689,100,4.042,31.828,25.301,0.285334
1982.3689,150,4.125,31.98,25.413,0.417935
1982.3689,200,4.742,32.342,25.638,0.543175
1982.3689,250,5.066,32.627,25.829,0.65712
1982.44214,0,8.6,29.241,22.671,0
1982.44214,10,8.06,30.745,23.926,0.045976
1982.44214,20,6.6,31.533,24.74,0.082089
1982.44214,30,5.71,31.659,24.948,0.113341
1982.44214,50,5,31.76,25.108,0.172366
1982.44214,75,4.93,31.83,25.17,0.243535
1982.44214,100,4.34,31.869,25.263,0.312886
1982.44214,150,4.64,32.176,25.476,0.444468
1982.44214,200,5.03,32.471,25.667,0.566702
1982.44214,250,5.13,32.572,25.736,0.683021
1982.53711,0,11.658,28.019,21.285,0
1982.53711,10,9.769,30.37,23.424,0.057158
1982.53711,20,8.481,31.144,24.224,0.097374
1982.53711,30,8.044,31.38,24.472,0.133313
1982.53711,50,6.904,31.744,24.912,0.198358
1982.53711,75,5.485,31.914,25.218,0.271
1982.53711,100,5.528,32.188,25.43,0.337342
1982.53711,150,5.33,32.82,25.952,0.455881
1982.53711,200,5.39,33.279,26.308,0.550723
1982.62463,0,12.386,26.467,19.957,0
1982.62463,10,11.19,29.83,22.768,0.063853
1982.62463,20,10.052,30.698,23.633,0.109719
1982.62463,30,8.336,31.111,24.219,0.148685
1982.62463,50,6.244,31.775,25.02,0.215652
1982.62463,75,5.189,31.981,25.305,0.285825
1982.62463,100,6.074,32.373,25.512,0.350409
1982.62463,150,5.628,32.853,25.944,0.466588
1982.62463,200,5.529,33.338,26.338,0.55936
1982.62891,0,13.224,26.869,20.113,0
1982.62891,10,12.097,28.66,21.702,0.069825
1982.62891,20,10.031,30.573,23.539,0.120651
1982.62891,30,8.291,31.188,24.286,0.160644
1982.62891,50,6.17,31.81,25.056,0.22563
1982.62891,75,6.186,32.201,25.363,0.294213
1982.62891,100,5.805,32.398,25.563,0.357615
1982.62891,150,5.529,32.828,25.935,0.472886
1982.68652,0,12.133,26.902,20.337,0
1982.68652,10,11.728,27.804,21.106,0.069831
1982.68652,20,10.779,30.239,23.155,0.127583
1982.68652,30,10.14,30.771,23.676,0.17264
1982.68652,50,8.295,31.622,24.625,0.247833
1982.68652,75,6.991,32.04,25.134,0.323663
1982.8595,0,5.957,29.119,22.962,0
1982.8595,10,5.957,29.226,23.046,0.048835
1982.8595,20,5.979,29.275,23.082,0.09702
1982.8595,30,6.514,29.678,23.337,0.14454
1982.8595,50,7.739,31.121,24.312,0.227051
1982.8595,75,7.596,31.685,24.774,0.311751
1982.8595,100,7.234,31.938,25.021,0.388597
1982.8595,150,6.351,32.357,25.465,0.524274
1982.8595,200,5.781,32.947,25.999,0.63738
1982.86841,0,5.956,29.468,23.237,0
1982.86841,10,5.948,29.468,23.237,0.046554
1982.86841,20,6.235,29.616,23.321,0.092827
1982.86841,30,6.292,29.642,23.335,0.138489
1982.86841,50,7.181,30.822,24.153,0.222173
1982.86841,75,7.521,31.359,24.528,0.311843
1982.86841,100,7.639,31.581,24.686,0.395681
1982.86841,150,6.283,32.228,25.372,0.543573
1982.86841,200,5.8,32.861,25.93,0.662845
1982.86841,250,5.718,33.17,26.183,0.760344
1982.96167,0,4.645,29.622,23.496,0
1982.96167,10,5.147,30.291,23.973,0.042222
1982.96167,20,5.628,30.658,24.211,0.080144
1982.96167,30,5.779,30.803,24.309,0.117134
1982.96167,50,5.916,30.918,24.383,0.188855
1982.96167,75,6.093,31.072,24.484,0.277053
1982.96167,100,6.232,31.293,24.642,0.361789
1982.96167,150,6.723,31.657,24.867,0.522979
1982.96167,200,6.941,32.026,25.129,0.672755
1982.96167,250,5.91,32.869,25.922,0.802298
1983.11316,0,3.78,30.558,24.317,0
1983.11316,10,3.807,30.703,24.43,0.035791
1983.11316,20,3.826,30.781,24.49,0.070662
1983.11316,30,4.453,31.113,24.694,0.104591
1983.11316,50,4.416,31.234,24.794,0.169024
1983.11316,75,5.014,31.506,24.948,0.24695
1983.11316,100,5.139,31.798,25.166,0.319159
1983.11316,150,5.363,31.9,25.221,0.458765
1983.11316,200,5.729,32.055,25.302,0.596218
1983.24854,0,4.428,31.105,24.648,0
1983.24854,10,4.396,31.246,24.763,0.032863
1983.24854,20,4.37,31.308,24.815,0.064521
1983.24854,30,4.398,31.364,24.856,0.095882
1983.24854,50,4.598,31.531,24.968,0.157161
1983.24854,75,4.723,31.642,25.044,0.231353
1983.24854,100,4.927,31.8,25.147,0.30323
1983.24854,150,5.471,32.015,25.257,0.442363
1983.24854,200,5.727,32.187,25.363,0.576022
1983.24854,250,5.959,32.308,25.431,0.707269
1983.26208,0,4.488,31.171,24.694,0
1983.26208,10,4.529,31.24,24.744,0.032531
1983.26208,20,4.589,31.361,24.834,0.064329
1983.26208,30,4.681,31.484,24.923,0.095239
1983.26208,50,4.762,31.605,25.01,0.155474
1983.26208,75,4.882,31.671,25.05,0.229061
1983.26208,100,4.896,31.734,25.098,0.301936
1983.26208,150,5.3,31.924,25.204,0.444245
1983.26208,200,5.565,32.121,25.33,0.580416
1983.26208,250,5.909,32.283,25.417,0.712533
1983.26221,0,4.478,31.081,24.624,0
1983.26221,10,4.494,31.189,24.708,0.032882
1983.26221,20,4.563,31.322,24.806,0.064898
1983.26221,30,4.666,31.434,24.885,0.096121
1983.26221,50,4.704,31.564,24.983,0.156884
1983.26221,75,4.88,31.653,25.035,0.230991
1983.26221,100,4.83,31.699,25.077,0.304253
1983.26221,150,5.046,31.86,25.181,0.44765
1983.26221,200,5.561,32.114,25.325,0.584361
1983.26221,250,5.914,32.279,25.413,0.716531
1983.27014,0,4.736,30.942,24.487,0
1983.27014,10,4.537,31.149,24.672,0.034006
1983.27014,20,4.54,31.388,24.861,0.066074
1983.27014,30,4.501,31.434,24.901,0.096934
1983.27014,50,4.673,31.567,24.989,0.1574
1983.27014,75,4.851,31.69,25.068,0.231198
1983.27014,100,4.945,31.781,25.13,0.303369
1983.27014,150,5.407,32.032,25.278,0.443
1983.27014,200,5.744,32.19,25.364,0.577038
1983.27014,250,5.973,32.316,25.436,0.707997
1983.27344,0,4.731,31.033,24.56,0
1983.27344,10,4.512,31.108,24.642,0.033776
1983.27344,20,4.555,31.377,24.85,0.065612
1983.27344,30,4.523,31.47,24.928,0.096397
1983.27344,50,4.815,31.613,25.011,0.156306
1983.27344,75,4.883,31.703,25.075,0.229919
1983.27344,100,4.996,31.798,25.138,0.301974
1983.27344,150,5.417,32.008,25.257,0.441648
1983.27344,200,5.879,32.252,25.396,0.57483
1983.27344,250,5.969,32.31,25.431,0.704906
1983.42908,0,9.323,29.691,22.916,0
1983.42908,10,7.703,30.94,24.128,0.044901
1983.42908,20,7.302,31.091,24.301,0.082063
1983.42908,30,7.208,31.231,24.424,0.117846
1983.42908,50,7.395,31.578,24.671,0.185727
1983.42908,75,6.966,31.884,24.97,0.26473
1983.42908,100,5.993,31.912,25.114,0.338444
1983.42908,150,6.274,32.488,25.534,0.471504
1983.42908,200,5.876,32.858,25.876,0.585973
1983.42908,250,5.815,32.962,25.965,0.691767
1983.43506,0,8.641,30.567,23.702,0
1983.43506,10,7.524,31.096,24.276,0.039515
1983.43506,20,7.256,31.232,24.419,0.075367
1983.43506,30,7.048,31.339,24.53,0.110203
1983.43506,50,6.793,31.594,24.764,0.176312
1983.43506,75,6.81,31.843,24.958,0.254222
1983.43506,100,6.419,32.055,25.175,0.327114
1983.43506,150,6.436,32.42,25.46,0.462017
1983.43506,200,5.826,32.854,25.879,0.577959
1983.43506,250,5.911,32.968,25.959,0.683339
1983.44299,0,10.599,29.029,22.198,0
1983.44299,10,9.41,30.444,23.49,0.047496
1983.44299,20,7.702,31.195,24.329,0.08741
1983.44299,30,7.569,31.45,24.548,0.122288
1983.44299,50,7.396,31.732,24.793,0.188011
1983.44299,75,6.424,31.783,24.96,0.265893
1983.44299,100,5.825,31.854,25.089,0.339883
1983.44299,150,6.03,32.517,25.587,0.47279
1983.44299,200,5.847,32.909,25.919,0.585158
1983.44299,250,5.809,32.982,25.982,0.689779
1983.68359,0,12.72,25.469,19.074,0
1983.68359,10,12.716,25.469,19.074,0.086493
1983.68359,20,13.465,28.074,20.946,0.16817
1983.68359,30,13.143,30.45,22.844,0.226092
1983.68359,50,11.531,31.4,23.88,0.316501
1983.68359,75,7.843,31.766,24.757,0.405701
1983.68359,100,7.181,32.033,25.059,0.48224
1983.68359,150,6.585,32.381,25.41,0.620875
1983.68359,200,6.134,32.698,25.718,0.744488
1983.68359,250,5.99,32.938,25.925,0.854388
1983.68872,0,12.551,25.323,18.991,0
1983.68872,10,12.965,25.969,19.416,0.085241
1983.68872,20,13.442,29.296,21.895,0.156584
1983.68872,30,12.08,30.45,23.044,0.20949
1983.68872,50,9.432,31.492,24.306,0.29286
1983.68872,75,7.946,31.768,24.745,0.378282
1983.68872,100,7.095,32.028,25.066,0.454678
1983.68872,150,6.635,32.375,25.4,0.593349
1983.68872,200,6.058,32.736,25.757,0.717091
1983.68872,250,6.012,32.923,25.91,0.826678
1983.68958,0,13.196,25.492,19.005,0
1983.68958,10,12.775,25.593,19.16,0.086205
1983.68958,20,13.541,28.665,21.388,0.161976
1983.68958,30,12.534,30.197,22.764,0.220131
1983.68958,50,9.105,31.202,24.13,0.308754
1983.68958,75,7.973,31.805,24.769,0.394831
1983.68958,100,7.003,32.077,25.117,0.470114
1983.68958,150,6.622,32.383,25.408,0.607709
1983.68958,200,6.202,32.713,25.721,0.731539
1983.68958,250,6.023,32.924,25.91,0.841859
1983.6925,0,13.348,26.383,19.664,0
1983.6925,10,13.068,26.605,19.888,0.080056
1983.6925,20,13.262,29.269,21.908,0.148306
1983.6925,30,11.014,30.054,22.925,0.20206
1983.6925,50,8.733,31.202,24.186,0.287397
1983.6925,75,8.115,31.829,24.768,0.37253
1983.6925,100,6.725,32.042,25.126,0.448177
1983.6925,150,6.504,32.417,25.449,0.582615
1983.6925,200,6.319,32.782,25.76,0.702997
1983.6925,250,6.003,32.926,25.914,0.812754
1983.75806,0,9.921,28.044,21.54,0
1983.75806,10,10.138,28.294,21.7,0.062196
1983.75806,20,10.367,28.816,22.07,0.122098
1983.75806,30,10.788,29.333,22.403,0.178002
1983.75806,50,10.538,31.365,24.026,0.274916
1983.75806,75,9.159,31.796,24.586,0.364974
1983.75806,100,7.69,31.977,24.944,0.444846
1983.75854,0,9.825,27.99,21.512,0
1983.75854,10,10.061,28.252,21.68,0.062795
1983.75854,20,10.387,28.833,22.08,0.123049
1983.75854,30,10.891,29.528,22.537,0.178292
1983.75854,50,10.263,31.218,23.957,0.274237
1983.75854,75,9.112,31.829,24.619,0.363396
1983.75854,100,7.82,31.998,24.943,0.442347
1983.75854,150,6.688,32.234,25.281,0.585793
1983.75854,200,6.194,32.784,25.778,0.709789
1983.81238,0,8.756,29.137,22.568,0
1983.81238,10,8.844,29.2,22.604,0.052974
1983.81238,20,9.345,29.792,22.991,0.103681
1983.81238,30,9.335,29.81,23.007,0.152495
1983.81238,50,9.713,30.642,23.598,0.242886
1983.81238,75,9.706,31.402,24.192,0.344247
1983.81238,100,8.827,31.973,24.775,0.43052
1983.81238,150,6.708,32.381,25.395,0.57694
1983.81238,200,6.432,32.873,25.818,0.693668
1983.81238,250,6.32,33.069,25.987,0.799895
1983.81995,0,8.595,29.081,22.547,0
1983.81995,10,8.619,29.109,22.565,0.053124
1983.81995,20,8.605,29.145,22.596,0.105992
1983.81995,30,8.448,29.229,22.684,0.158309
1983.81995,50,9.572,30.475,23.49,0.25499
1983.81995,75,9.62,31.41,24.212,0.356652
1983.81995,100,9.031,31.939,24.718,0.442869
1983.81995,150,6.727,32.355,25.372,0.590033
1983.81995,200,6.38,32.905,25.85,0.709673
1983.81995,250,6.328,33.075,25.99,0.815141
1983.82336,0,8.292,29.051,22.566,0
1983.82336,10,8.45,29.172,22.639,0.052546
1983.82336,20,8.459,29.199,22.658,0.104718
1983.82336,30,8.515,29.264,22.701,0.156673
1983.82336,50,9.44,30.272,23.352,0.25578
1983.82336,75,9.629,31.311,24.133,0.360582
1983.82336,100,8.948,31.726,24.563,0.451623
1983.82336,150,6.701,32.394,25.406,0.601893
1983.82336,200,6.312,32.876,25.836,0.720684
1983.82336,250,6.312,33.108,26.019,0.826338
1983.82397,0,8.381,29.057,22.558,0
1983.82397,10,8.401,29.09,22.581,0.05298
1983.82397,20,8.381,29.108,22.598,0.105771
1983.82397,30,8.448,29.166,22.634,0.158334
1983.82397,50,8.984,30.06,23.255,0.257991
1983.82397,75,9.629,30.924,23.831,0.368415
1983.82397,100,9.308,31.567,24.383,0.463668
1983.82397,150,6.93,32.262,25.272,0.620999
1983.82397,200,6.213,32.829,25.811,0.744371
1983.82397,250,6.332,33.079,25.994,0.850707
1984.34912,0,6.42,30.441,23.903,0
1984.34912,10,6.382,30.495,23.949,0.040179
1984.34912,20,6.005,30.936,24.342,0.076834
1984.34912,30,5.795,31.145,24.532,0.111817
1984.34912,50,5.726,31.277,24.645,0.178935
1984.34912,75,5.662,31.466,24.801,0.260202
1984.34912,100,5.792,31.654,24.934,0.337811
1984.34912,150,6.072,32.069,25.229,0.483128
1984.34912,200,6.074,32.236,25.36,0.618801
1984.34912,250,6.012,32.435,25.525,0.748089
1984.35315,0,6.331,30.454,23.923,0
1984.35315,10,6.267,30.685,24.113,0.039355
1984.35315,20,6.171,30.881,24.279,0.0768
1984.35315,30,6.011,30.988,24.383,0.113069
1984.35315,50,5.731,31.341,24.694,0.180745
1984.35315,75,5.817,31.631,24.913,0.259998
1984.35315,100,5.893,31.695,24.955,0.336181
1984.35315,150,6.184,32.105,25.244,0.47918
1984.35315,200,5.987,32.284,25.409,0.613152
1984.35315,250,5.998,32.445,25.535,0.740007
1984.36084,0,7.792,30.662,23.898,0
1984.36084,10,6.805,30.698,24.057,0.040021
1984.36084,20,6.245,30.949,24.324,0.077865
1984.36084,30,5.847,31.156,24.535,0.112865
1984.36084,50,5.769,31.321,24.674,0.179724
1984.36084,75,5.741,31.615,24.909,0.25841
1984.36084,100,5.592,31.829,25.096,0.333204
1984.36084,150,5.947,32.201,25.348,0.471542
1984.36084,200,6.099,32.42,25.503,0.600287
1984.36084,250,6.055,32.449,25.53,0.725792
1984.37524,0,7.562,30.791,24.031,0
1984.37524,10,7.559,30.793,24.033,0.039007
1984.37524,20,6.455,30.926,24.28,0.076995
1984.37524,30,5.922,31.022,24.42,0.112807
1984.37524,50,5.903,31.178,24.546,0.18208
1984.37524,75,6.225,31.577,24.822,0.263849
1984.37524,100,5.604,31.702,24.994,0.340123
1984.37524,150,5.987,32.222,25.36,0.478692
1984.37524,200,6.005,32.531,25.602,0.605291
1984.37524,250,5.932,32.792,25.816,0.719077
1984.42444,0,11.161,30.343,23.124,0
1984.42444,10,9.149,30.862,23.857,0.045297
1984.42444,20,7.929,31.114,24.234,0.084103
1984.42444,30,6.425,31.261,24.548,0.119494
1984.42444,50,6.619,31.563,24.762,0.185309
1984.42444,75,6.197,31.697,24.92,0.263371
1984.42444,100,6.091,31.849,25.052,0.338117
1984.42444,150,5.898,32.18,25.337,0.479089
1984.42444,200,5.944,32.751,25.783,0.598674
1984.42444,250,5.931,32.789,25.815,0.710364
1984.43542,0,11.479,29.827,22.668,0
1984.43542,10,9.783,30.795,23.706,0.049022
1984.43542,20,8.046,31.25,24.324,0.087063
1984.43542,30,7.218,31.363,24.526,0.122076
1984.43542,50,6.925,31.544,24.708,0.188865
1984.43542,75,6.734,31.756,24.899,0.267849
1984.43542,100,6.266,31.861,25.041,0.342753
1984.43542,150,6.091,32.188,25.32,0.483646
1984.43542,200,5.947,32.732,25.768,0.606299
1984.43542,250,5.927,32.803,25.826,0.718081
1984.61731,0,15.438,25.725,18.746,0
1984.61731,10,13.946,29.375,21.856,0.073771
1984.61731,20,13.093,29.949,22.466,0.131468
1984.61731,30,11.977,31.017,23.502,0.180198
1984.61731,50,8.764,31.299,24.258,0.261774
1984.61731,75,6.817,31.692,24.838,0.344668
1984.61731,100,6.3,32.046,25.182,0.418876
1984.61731,150,6.228,32.536,25.578,0.549766
1984.61731,200,6.005,32.737,25.764,0.66654
1984.61731,250,5.942,32.836,25.85,0.777513
1984.61731,0,15.278,25.287,18.443,0
1984.61731,10,13.852,29.344,21.851,0.074404
1984.61731,20,12.93,30.048,22.574,0.130348
1984.61731,30,12.006,31.015,23.496,0.178502
1984.61731,50,7.791,31.302,24.4,0.259253
1984.61731,75,6.521,31.663,24.853,0.341915
1984.61731,100,6.177,32.096,25.237,0.415025
1984.61731,150,6.274,32.532,25.569,0.545366
1984.61731,200,6.01,32.742,25.767,0.662377
1984.61731,250,5.941,32.833,25.848,0.773176
1984.62903,0,14.709,22.506,16.422,0
1984.62903,10,13.8,29.087,21.663,0.078647
1984.62903,20,12.6,30.438,22.938,0.133506
1984.62903,30,11.736,31.013,23.543,0.179955
1984.62903,50,8.372,31.324,24.335,0.25947
1984.62903,75,6.728,31.774,24.914,0.341911
1984.62903,100,6.433,32.156,25.252,0.4144
1984.62903,150,6.297,32.561,25.589,0.543494
1984.62903,200,6.128,32.76,25.767,0.659921
1984.62903,250,5.949,32.827,25.842,0.771594
1984.82812,0,8.569,29.27,22.698,0
1984.82812,10,8.655,29.298,22.708,0.0517
1984.82812,20,9.026,29.516,22.824,0.102681
1984.82812,30,9.575,29.983,23.105,0.15154
1984.82812,50,10.12,31.198,23.965,0.240389
1984.82812,75,10.131,31.718,24.369,0.334
1984.82812,100,8.836,32.013,24.806,0.419257
1984.82812,150,7.156,32.425,25.37,0.567496
1984.82812,200,6.443,32.775,25.74,0.687756
1984.82812,250,6.02,33.062,26.019,0.796322
1984.84021,0,7.971,29.305,22.809,0
1984.84021,10,8.091,29.404,22.87,0.050675
1984.84021,20,8.705,29.826,23.114,0.099967
1984.84021,30,9.991,30.576,23.501,0.145791
1984.84021,50,9.603,31.526,24.305,0.229264
1984.84021,75,9.446,31.778,24.527,0.318338
1984.84021,100,9.114,31.951,24.715,0.402351
1984.84021,150,7.137,32.397,25.351,0.551528
1984.84021,200,6.481,32.795,25.75,0.673688
1984.84021,250,6.115,32.989,25.95,0.78419
1985.23328,0,3.237,30.885,24.583,0
1985.23328,10,3.329,30.941,24.619,0.033665
1985.23328,20,3.862,31.161,24.747,0.066278
1985.23328,30,3.913,31.183,24.759,0.09839
1985.23328,50,4.296,31.331,24.84,0.161748
1985.23328,75,4.785,31.632,25.029,0.238102
1985.23328,100,4.768,31.767,25.138,0.310621
1985.23328,150,4.86,32.013,25.323,0.449125
1985.23328,200,6.019,32.98,25.955,0.576411
1985.23328,250,6.141,33.317,26.205,0.672897
1985.79382,0,8.142,28.016,21.776,0
1985.79382,10,8.232,28.119,21.844,0.058503
1985.79382,20,8.868,28.755,22.252,0.116695
1985.79382,30,9.183,30.031,23.203,0.166895
1985.79382,50,8.354,31.139,24.193,0.251371
1985.79382,75,6.852,31.904,25,0.332341
1985.79382,100,6.39,32.381,25.435,0.401184
1985.79382,150,5.904,32.912,25.915,0.518732
1985.79382,200,5.678,33.515,26.419,0.611045
1985.79382,250,5.675,33.59,26.478,0.691845
1986.1897,0,3.248,31.327,24.934,0
